ip,method,url,status,size
192.168.1.78,GET,/cart,500,3063
192.168.1.45,PUT,/cart,200,2661
192.168.1.74,GET,/home,200,1982
192.168.1.229,PUT,/cart,200,2973
192.168.1.88,POST,/home,200,2726
192.168.1.50,POST,/products,500,556
192.168.1.77,POST,/products,200,1647
192.168.1.187,POST,/cart,404,809
192.168.1.63,GET,/cart,200,2944
192.168.1.103,POST,/products,500,3382
192.168.1.59,PUT,/login,500,2480
192.168.1.174,GET,/cart,404,4796
192.168.1.112,PUT,/login,500,4174
192.168.1.214,GET,/login,500,740
192.168.1.223,PUT,/cart,200,4840
192.168.1.208,PUT,/cart,500,625
192.168.1.42,GET,/login,404,2218
192.168.1.249,PUT,/login,404,4885
192.168.1.166,POST,/products,200,4379
192.168.1.117,POST,/login,500,746
192.168.1.189,POST,/home,200,3514
192.168.1.202,PUT,/home,404,4649
192.168.1.136,PUT,/login,200,291
192.168.1.239,POST,/login,500,2992
192.168.1.53,GET,/products,404,3905
192.168.1.153,GET,/products,200,3339
192.168.1.70,GET,/cart,500,1338
192.168.1.177,POST,/login,404,4466
192.168.1.225,POST,/cart,404,3665
192.168.1.54,POST,/login,200,769
192.168.1.190,PUT,/login,500,412
192.168.1.205,GET,/cart,200,4132
192.168.1.194,PUT,/home,404,1571
192.168.1.206,GET,/home,404,3370
192.168.1.237,PUT,/cart,200,3676
192.168.1.149,PUT,/login,404,426
192.168.1.126,GET,/products,500,1426
192.168.1.46,GET,/cart,500,2988
192.168.1.183,GET,/products,404,2992
192.168.1.41,PUT,/home,500,4518
192.168.1.12,PUT,/cart,500,2411
192.168.1.57,POST,/login,200,478
192.168.1.103,PUT,/login,200,4451
192.168.1.229,PUT,/cart,500,2061
192.168.1.179,GET,/cart,404,237
192.168.1.33,PUT,/cart,200,3912
192.168.1.141,POST,/products,200,2756
192.168.1.188,PUT,/cart,404,404
192.168.1.234,GET,/cart,200,2460
192.168.1.132,POST,/cart,200,2495
192.168.1.62,POST,/products,200,4732
192.168.1.153,PUT,/products,200,532
192.168.1.233,POST,/login,500,4283
192.168.1.159,POST,/cart,404,1314
192.168.1.137,PUT,/cart,200,4385
192.168.1.207,GET,/home,404,4621
192.168.1.24,POST,/products,200,752
192.168.1.159,POST,/products,200,4079
192.168.1.144,POST,/cart,200,502
192.168.1.249,POST,/login,200,1951
192.168.1.116,POST,/products,500,3964
192.168.1.190,PUT,/products,200,2519
192.168.1.244,GET,/login,200,1532
192.168.1.154,PUT,/products,500,710
192.168.1.82,PUT,/home,404,209
192.168.1.73,PUT,/cart,200,3473
192.168.1.17,POST,/products,200,766
192.168.1.144,GET,/login,404,3212
192.168.1.195,POST,/home,200,4760
192.168.1.111,PUT,/home,200,1126
192.168.1.13,POST,/home,200,1755
192.168.1.130,PUT,/login,500,2493
192.168.1.245,GET,/home,200,1818
192.168.1.232,PUT,/cart,200,1703
192.168.1.218,PUT,/login,200,2807
192.168.1.212,GET,/home,500,2815
192.168.1.141,GET,/cart,500,1343
192.168.1.175,PUT,/products,404,843
192.168.1.35,GET,/products,500,1778
192.168.1.197,POST,/cart,200,2505
192.168.1.104,PUT,/home,500,624
192.168.1.197,PUT,/cart,200,1135
192.168.1.210,PUT,/home,200,213
192.168.1.105,PUT,/home,500,2723
192.168.1.22,POST,/login,404,2228
192.168.1.13,GET,/products,500,3228
192.168.1.241,PUT,/cart,404,3413
192.168.1.143,POST,/home,500,3923
192.168.1.200,PUT,/login,404,4711
192.168.1.174,PUT,/products,500,4418
192.168.1.252,GET,/login,500,4182
192.168.1.244,PUT,/home,200,1235
192.168.1.133,POST,/products,404,3322
192.168.1.5,PUT,/products,200,3414
192.168.1.192,GET,/products,200,4557
192.168.1.125,POST,/login,404,930
192.168.1.20,PUT,/cart,404,963
192.168.1.177,POST,/login,200,519
192.168.1.74,POST,/products,200,300
192.168.1.118,GET,/cart,500,898
192.168.1.109,PUT,/cart,200,1176
192.168.1.3,POST,/home,500,3466
192.168.1.99,POST,/login,200,3392
192.168.1.17,POST,/products,200,4413
192.168.1.47,PUT,/products,500,4038
192.168.1.144,PUT,/products,200,231
192.168.1.179,POST,/home,200,3388
192.168.1.217,POST,/products,404,1538
192.168.1.189,GET,/products,200,4871
192.168.1.230,POST,/cart,404,1866
192.168.1.47,GET,/cart,500,1687
192.168.1.173,GET,/home,200,3241
192.168.1.48,GET,/products,500,3998
192.168.1.183,POST,/products,200,874
192.168.1.219,POST,/home,200,3901
192.168.1.58,POST,/products,404,1129
192.168.1.76,GET,/products,200,2898
192.168.1.120,PUT,/home,200,955
192.168.1.74,POST,/home,500,353
192.168.1.46,GET,/login,404,1603
192.168.1.94,POST,/home,500,3750
192.168.1.224,PUT,/login,200,4441
192.168.1.176,PUT,/cart,200,3904
192.168.1.123,POST,/products,200,2740
192.168.1.238,PUT,/products,404,2664
192.168.1.3,GET,/cart,500,298
192.168.1.98,PUT,/home,200,3614
192.168.1.79,GET,/home,200,302
192.168.1.171,GET,/products,404,3666
192.168.1.104,GET,/home,200,4452
192.168.1.148,POST,/cart,500,2499
192.168.1.150,GET,/products,200,3466
192.168.1.136,GET,/home,500,4117
192.168.1.141,PUT,/home,200,4953
192.168.1.232,GET,/products,200,2579
192.168.1.160,POST,/products,200,3219
192.168.1.250,GET,/products,200,4688
192.168.1.165,GET,/cart,200,4528
192.168.1.166,PUT,/login,200,4766
192.168.1.77,GET,/login,404,4573
192.168.1.152,POST,/cart,200,3445
192.168.1.95,POST,/cart,200,4174
192.168.1.120,GET,/cart,200,3893
192.168.1.132,GET,/products,404,1616
192.168.1.8,POST,/login,200,1560
192.168.1.236,POST,/products,200,1440
192.168.1.154,PUT,/home,200,1904
192.168.1.37,PUT,/home,200,995
192.168.1.11,PUT,/cart,200,2836
192.168.1.102,GET,/cart,200,2089
192.168.1.122,GET,/login,200,3607
192.168.1.21,PUT,/login,200,2767
192.168.1.224,GET,/login,500,3284
192.168.1.92,PUT,/products,404,3236
192.168.1.175,POST,/cart,200,4248
192.168.1.21,POST,/login,200,4317
192.168.1.186,GET,/cart,500,3050
192.168.1.81,PUT,/cart,200,2888
192.168.1.222,PUT,/products,200,2202
192.168.1.177,POST,/products,500,2340
192.168.1.222,POST,/cart,404,1020
192.168.1.31,POST,/home,200,2093
192.168.1.19,PUT,/cart,500,4615
192.168.1.119,GET,/home,200,3006
192.168.1.245,GET,/products,500,1123
192.168.1.135,POST,/home,200,473
192.168.1.45,PUT,/home,500,4818
192.168.1.89,PUT,/login,404,1202
192.168.1.165,GET,/products,200,4520
192.168.1.103,POST,/login,200,1089
192.168.1.24,POST,/products,200,2096
192.168.1.51,PUT,/products,200,1797
192.168.1.194,GET,/products,500,3913
192.168.1.165,GET,/home,200,1245
192.168.1.200,POST,/products,500,1219
192.168.1.219,PUT,/cart,404,1138
192.168.1.111,POST,/login,200,3796
192.168.1.184,PUT,/login,200,816
192.168.1.4,POST,/products,200,4563
192.168.1.121,GET,/cart,500,1746
192.168.1.168,GET,/home,200,1654
192.168.1.114,PUT,/login,404,2789
192.168.1.26,GET,/home,404,4622
192.168.1.185,GET,/login,200,1315
192.168.1.235,POST,/home,200,344
192.168.1.158,PUT,/products,200,1775
192.168.1.188,POST,/login,404,3541
192.168.1.11,GET,/cart,200,4706
192.168.1.35,GET,/cart,200,3250
192.168.1.18,GET,/home,200,2584
192.168.1.78,PUT,/products,404,427
192.168.1.65,POST,/products,200,323
192.168.1.51,PUT,/products,404,2005
192.168.1.77,GET,/products,200,3812
192.168.1.222,POST,/cart,200,1043
192.168.1.5,PUT,/products,200,4561
192.168.1.91,PUT,/cart,500,4841
192.168.1.241,PUT,/products,404,1091
192.168.1.78,PUT,/cart,200,453
192.168.1.75,GET,/home,200,4368
192.168.1.238,POST,/cart,404,2341
192.168.1.20,POST,/home,500,3942
192.168.1.41,GET,/cart,200,3919
192.168.1.95,PUT,/login,404,1004
192.168.1.65,PUT,/products,500,2614
192.168.1.12,PUT,/home,200,4035
192.168.1.111,PUT,/home,500,938
192.168.1.137,GET,/products,200,3854
192.168.1.188,PUT,/products,500,1177
192.168.1.32,GET,/products,500,1173
192.168.1.245,POST,/products,200,1392
192.168.1.112,PUT,/home,200,4342
192.168.1.28,PUT,/login,404,4868
192.168.1.22,PUT,/login,200,723
192.168.1.230,PUT,/login,200,3054
192.168.1.204,PUT,/home,200,3721
192.168.1.196,GET,/cart,404,641
192.168.1.154,GET,/home,500,1627
192.168.1.180,POST,/login,404,2409
192.168.1.224,POST,/products,404,1676
192.168.1.110,POST,/cart,500,4754
192.168.1.35,POST,/home,200,4660
192.168.1.27,PUT,/home,200,4919
192.168.1.24,GET,/home,500,1157
192.168.1.140,PUT,/login,200,2764
192.168.1.146,GET,/login,200,4780
192.168.1.56,POST,/login,404,544
192.168.1.185,GET,/login,200,4080
192.168.1.57,PUT,/login,200,3169
192.168.1.17,PUT,/login,500,215
192.168.1.252,PUT,/home,200,3457
192.168.1.134,POST,/cart,200,904
192.168.1.159,GET,/login,200,4792
192.168.1.118,PUT,/products,200,3488
192.168.1.204,PUT,/products,200,2714
192.168.1.119,GET,/cart,500,1811
192.168.1.198,PUT,/login,404,3465
192.168.1.37,POST,/home,200,1618
192.168.1.83,POST,/cart,200,3948
192.168.1.154,GET,/home,200,307
192.168.1.123,POST,/products,404,1695
192.168.1.186,PUT,/home,200,443
192.168.1.228,GET,/home,404,4059
192.168.1.192,POST,/cart,500,2229
192.168.1.171,PUT,/home,200,3567
192.168.1.41,GET,/home,500,1952
192.168.1.19,PUT,/home,404,4487
192.168.1.23,POST,/cart,500,2603
192.168.1.248,POST,/login,200,2843
192.168.1.224,POST,/home,200,4807
192.168.1.176,PUT,/cart,404,1373
192.168.1.227,PUT,/cart,200,1697
192.168.1.246,PUT,/products,200,1817
192.168.1.206,GET,/home,404,3578
192.168.1.209,POST,/products,200,2457
192.168.1.30,GET,/cart,200,1863
192.168.1.200,POST,/login,200,4644
192.168.1.239,PUT,/login,200,3825
192.168.1.146,POST,/cart,200,3735
192.168.1.60,PUT,/products,200,481
192.168.1.52,PUT,/products,200,1687
192.168.1.163,GET,/products,500,748
192.168.1.111,POST,/login,200,919
192.168.1.23,GET,/login,404,209
192.168.1.205,POST,/products,404,960
192.168.1.125,GET,/home,200,3583
192.168.1.67,POST,/home,200,2096
192.168.1.110,PUT,/login,200,4647
192.168.1.103,POST,/login,500,4230
192.168.1.33,POST,/cart,500,3796
192.168.1.113,PUT,/products,200,1141
192.168.1.176,GET,/login,200,4679
192.168.1.98,POST,/products,200,4232
192.168.1.177,GET,/products,200,341
192.168.1.132,GET,/cart,500,2422
192.168.1.251,GET,/login,200,3695
192.168.1.78,PUT,/home,200,2069
192.168.1.163,GET,/cart,200,446
192.168.1.54,PUT,/login,404,1057
192.168.1.58,POST,/cart,200,4225
192.168.1.252,PUT,/products,200,3647
192.168.1.9,POST,/products,200,1308
192.168.1.105,GET,/login,200,4249
192.168.1.177,GET,/home,404,1969
192.168.1.29,POST,/products,404,4998
192.168.1.103,PUT,/cart,200,1884
192.168.1.117,POST,/login,500,3864
192.168.1.246,POST,/home,200,3793
192.168.1.5,GET,/products,200,412
192.168.1.239,GET,/login,404,4277
192.168.1.51,POST,/login,404,1078
192.168.1.145,PUT,/home,500,1651
192.168.1.21,PUT,/cart,200,1227
192.168.1.245,GET,/products,200,2420
192.168.1.220,POST,/cart,200,1254
192.168.1.71,POST,/login,404,4853
192.168.1.153,GET,/cart,200,3359
192.168.1.125,PUT,/cart,404,1760
192.168.1.7,PUT,/login,404,3765
192.168.1.178,PUT,/home,200,2489
192.168.1.36,GET,/login,200,1083
192.168.1.151,GET,/cart,200,4820
192.168.1.209,GET,/cart,200,4296
192.168.1.90,PUT,/home,200,4840
192.168.1.235,POST,/login,500,1632
192.168.1.52,POST,/login,500,2818
192.168.1.172,GET,/login,200,807
192.168.1.167,POST,/cart,404,2690
192.168.1.217,PUT,/login,404,4455
192.168.1.232,POST,/products,404,1193
192.168.1.195,GET,/home,200,4534
192.168.1.202,GET,/home,200,2356
192.168.1.247,POST,/home,200,3173
192.168.1.150,PUT,/products,200,3809
192.168.1.249,PUT,/products,200,3796
192.168.1.233,GET,/products,200,4873
192.168.1.165,PUT,/products,500,2235
192.168.1.130,PUT,/cart,404,1283
192.168.1.225,GET,/login,500,4366
192.168.1.3,POST,/home,200,1050
192.168.1.206,GET,/home,404,344
192.168.1.66,PUT,/products,200,4627
192.168.1.159,POST,/cart,200,2758
192.168.1.121,PUT,/home,200,2133
192.168.1.93,PUT,/products,200,4786
192.168.1.233,POST,/products,500,2639
192.168.1.217,GET,/products,200,905
192.168.1.4,GET,/home,500,1420
192.168.1.45,POST,/products,404,4388
192.168.1.235,POST,/home,200,3363
192.168.1.235,PUT,/cart,200,1898
192.168.1.92,POST,/login,404,3056
192.168.1.182,GET,/home,200,4154
192.168.1.221,POST,/login,200,542
192.168.1.104,GET,/login,200,3018
192.168.1.18,PUT,/login,200,2531
192.168.1.40,GET,/login,500,4337
192.168.1.193,POST,/home,200,1797
192.168.1.27,POST,/home,404,3550
192.168.1.197,GET,/products,200,4032
192.168.1.25,GET,/login,200,2109
192.168.1.143,PUT,/products,200,1788
192.168.1.170,POST,/home,200,1351
192.168.1.79,POST,/cart,200,1018
192.168.1.173,PUT,/home,200,2345
192.168.1.159,POST,/home,200,4907
192.168.1.65,POST,/products,404,4751
192.168.1.81,GET,/cart,200,2836
192.168.1.227,POST,/cart,200,2682
192.168.1.140,POST,/login,200,935
192.168.1.199,GET,/home,200,3781
192.168.1.35,GET,/login,200,919
192.168.1.16,GET,/home,200,3600
192.168.1.63,GET,/login,200,2689
192.168.1.220,GET,/login,200,3190
192.168.1.123,PUT,/cart,500,2980
192.168.1.96,PUT,/home,200,2708
192.168.1.31,PUT,/login,200,2977
192.168.1.59,POST,/login,200,4948
192.168.1.160,PUT,/home,200,2095
192.168.1.120,GET,/login,200,2992
192.168.1.241,PUT,/home,200,2704
192.168.1.132,POST,/login,200,2664
192.168.1.20,GET,/cart,200,515
192.168.1.35,POST,/products,500,4209
192.168.1.37,GET,/login,200,2165
192.168.1.128,PUT,/cart,404,392
192.168.1.44,PUT,/login,200,571
192.168.1.118,PUT,/home,200,656
192.168.1.244,GET,/login,200,2358
192.168.1.118,POST,/login,200,2848
192.168.1.40,POST,/home,200,2895
192.168.1.129,PUT,/login,404,1902
192.168.1.124,PUT,/login,200,2812
192.168.1.76,GET,/login,404,1860
192.168.1.235,PUT,/products,404,2147
192.168.1.180,GET,/cart,200,1136
192.168.1.75,GET,/login,200,3138
192.168.1.150,POST,/login,200,327
192.168.1.53,GET,/home,500,4219
192.168.1.215,PUT,/cart,404,615
192.168.1.98,GET,/home,500,3563
192.168.1.194,GET,/home,500,1918
192.168.1.80,POST,/home,200,689
192.168.1.25,PUT,/products,200,2987
192.168.1.178,PUT,/login,200,2224
192.168.1.17,GET,/products,200,2551
192.168.1.151,GET,/cart,200,2849
192.168.1.92,PUT,/products,404,741
192.168.1.151,PUT,/home,200,3865
192.168.1.147,PUT,/products,404,4845
192.168.1.15,GET,/login,500,4851
192.168.1.7,POST,/login,200,3617
192.168.1.236,POST,/cart,404,3946
192.168.1.208,GET,/login,200,2367
192.168.1.232,GET,/cart,200,897
192.168.1.222,GET,/cart,200,564
192.168.1.122,GET,/cart,200,367
192.168.1.70,GET,/cart,200,4598
192.168.1.187,POST,/home,500,2200
192.168.1.82,POST,/cart,200,1484
192.168.1.1,GET,/products,200,2522
192.168.1.157,GET,/products,200,803
192.168.1.82,POST,/login,200,682
192.168.1.137,PUT,/products,200,4348
192.168.1.35,POST,/login,200,1090
192.168.1.166,GET,/home,200,2622
192.168.1.19,GET,/login,404,2620
192.168.1.34,GET,/login,200,1659
192.168.1.9,PUT,/cart,200,1598
192.168.1.179,POST,/home,200,4591
192.168.1.183,GET,/login,200,4789
192.168.1.196,POST,/products,500,4244
192.168.1.78,GET,/home,200,1076
192.168.1.2,POST,/login,200,1876
192.168.1.47,POST,/cart,200,2100
192.168.1.250,POST,/products,200,3092
192.168.1.254,PUT,/cart,200,3615
192.168.1.40,POST,/cart,404,2654
192.168.1.27,PUT,/cart,200,834
192.168.1.57,PUT,/home,200,2855
192.168.1.248,PUT,/cart,200,4071
192.168.1.159,POST,/home,404,1224
192.168.1.27,GET,/cart,200,4642
192.168.1.92,PUT,/products,200,2713
192.168.1.162,POST,/products,200,1696
192.168.1.167,GET,/cart,200,2963
192.168.1.119,POST,/login,500,2228
192.168.1.73,POST,/cart,200,4080
192.168.1.70,PUT,/home,200,1749
192.168.1.71,GET,/home,200,4402
192.168.1.20,GET,/products,200,4642
192.168.1.2,PUT,/home,500,1799
192.168.1.250,POST,/login,200,3745
192.168.1.91,GET,/login,500,4345
192.168.1.180,GET,/cart,200,1060
192.168.1.159,POST,/products,200,1736
192.168.1.10,GET,/cart,200,2594
192.168.1.172,PUT,/cart,200,546
192.168.1.220,POST,/products,200,4296
192.168.1.13,POST,/home,500,1458
192.168.1.57,PUT,/cart,200,558
192.168.1.1,GET,/home,404,4098
192.168.1.118,PUT,/cart,200,4059
192.168.1.13,GET,/login,200,210
192.168.1.35,PUT,/home,200,2533
192.168.1.184,PUT,/products,500,2088
192.168.1.117,POST,/login,200,3676
192.168.1.80,PUT,/login,500,3260
192.168.1.215,PUT,/login,200,3402
192.168.1.182,POST,/cart,404,2472
192.168.1.33,GET,/home,200,913
192.168.1.250,GET,/products,200,2944
192.168.1.106,POST,/login,200,1753
192.168.1.99,PUT,/products,200,3238
192.168.1.174,PUT,/home,500,887
192.168.1.188,PUT,/home,200,675
192.168.1.102,POST,/cart,200,4995
192.168.1.121,PUT,/products,404,2850
192.168.1.112,PUT,/products,200,686
192.168.1.86,POST,/home,200,727
192.168.1.94,PUT,/home,200,4057
192.168.1.180,GET,/login,404,3174
192.168.1.242,GET,/products,200,1806
192.168.1.216,POST,/products,404,4252
192.168.1.50,PUT,/products,404,1779
192.168.1.185,GET,/products,200,1061
192.168.1.24,GET,/cart,404,826
192.168.1.175,PUT,/products,404,4069
192.168.1.223,GET,/products,200,1419
192.168.1.195,POST,/products,404,4656
192.168.1.184,PUT,/cart,404,300
192.168.1.180,GET,/cart,404,1084
192.168.1.72,POST,/products,200,415
192.168.1.63,POST,/home,500,1952
192.168.1.166,GET,/cart,500,1231
192.168.1.171,PUT,/home,200,3737
192.168.1.30,POST,/login,200,2185
192.168.1.191,POST,/products,404,2992
192.168.1.82,PUT,/products,404,3591
192.168.1.163,POST,/products,200,1197
192.168.1.139,GET,/products,500,3015
192.168.1.160,POST,/home,200,1986
192.168.1.173,POST,/home,500,4501
192.168.1.164,PUT,/login,500,3084
192.168.1.153,PUT,/cart,200,1502
192.168.1.43,POST,/cart,200,2523
192.168.1.57,GET,/login,404,3642
192.168.1.216,POST,/cart,200,4003
192.168.1.173,PUT,/home,200,4529
192.168.1.76,POST,/home,200,3442
192.168.1.57,GET,/products,200,1778
192.168.1.163,POST,/products,404,4190
192.168.1.79,PUT,/cart,200,2533
192.168.1.72,GET,/products,404,4157
192.168.1.39,PUT,/home,200,2907
192.168.1.116,GET,/cart,200,1403
192.168.1.48,GET,/cart,500,4217
192.168.1.198,POST,/home,500,2128
192.168.1.144,GET,/home,200,2296
192.168.1.208,PUT,/login,404,4766
192.168.1.18,PUT,/home,404,3699
192.168.1.93,GET,/home,200,2592
192.168.1.21,POST,/home,200,2178
192.168.1.23,POST,/cart,404,1849
192.168.1.63,GET,/cart,200,957
192.168.1.111,POST,/cart,200,727
192.168.1.158,PUT,/login,200,1200
192.168.1.37,GET,/home,404,549
192.168.1.61,POST,/cart,200,3056
192.168.1.91,GET,/cart,200,1015
192.168.1.91,PUT,/cart,404,3718
192.168.1.32,POST,/products,200,3916
192.168.1.197,PUT,/products,200,4548
192.168.1.173,GET,/products,500,1971
192.168.1.72,GET,/login,200,3223
192.168.1.145,POST,/cart,404,3166
192.168.1.98,POST,/home,500,3935
192.168.1.176,POST,/home,500,1775
192.168.1.223,GET,/login,200,2728
192.168.1.126,GET,/products,200,4544
192.168.1.230,PUT,/cart,200,1170
192.168.1.112,POST,/home,404,4985
192.168.1.69,GET,/cart,404,896
192.168.1.37,GET,/home,200,4428
192.168.1.191,GET,/home,500,3614
192.168.1.180,GET,/login,200,2022
192.168.1.3,GET,/home,404,2276
192.168.1.194,POST,/home,500,1933
192.168.1.213,PUT,/cart,200,4442
192.168.1.118,POST,/login,200,711
192.168.1.180,POST,/products,404,3969
192.168.1.81,PUT,/cart,200,2562
192.168.1.100,GET,/login,500,460
192.168.1.169,POST,/login,200,4656
192.168.1.2,PUT,/products,200,3499
192.168.1.99,GET,/login,200,4070
192.168.1.40,POST,/login,200,3161
192.168.1.5,GET,/products,200,3661
192.168.1.160,GET,/products,404,4880
192.168.1.63,POST,/login,200,4475
192.168.1.109,GET,/cart,200,645
192.168.1.53,PUT,/cart,500,751
192.168.1.208,GET,/login,500,4509
192.168.1.139,POST,/login,200,794
192.168.1.34,POST,/home,200,1497
192.168.1.47,GET,/cart,200,2158
192.168.1.247,PUT,/home,200,3786
192.168.1.226,GET,/cart,200,3321
192.168.1.38,GET,/cart,200,1755
192.168.1.133,POST,/cart,500,3291
192.168.1.202,POST,/login,500,1005
192.168.1.134,PUT,/home,200,990
192.168.1.208,GET,/home,200,4214
192.168.1.84,POST,/cart,200,3765
192.168.1.118,POST,/login,200,946
192.168.1.189,GET,/login,200,814
192.168.1.78,PUT,/cart,200,2110
192.168.1.100,POST,/cart,200,3697
192.168.1.106,GET,/products,200,3271
192.168.1.222,PUT,/cart,200,1289
192.168.1.193,POST,/products,200,4103
192.168.1.198,GET,/cart,200,1822
